PC_Time,ESP_ms,Thrust_g,TorquePush_Nm,TorquePull_Nm,Throttle_PWM,Push_g,Pull_g,Volts,Amps,RPM
22:28:11.472013,3553084,1.03,0.0000,0.0000,1000,-0.12,0.22,30.96,0.050,0
22:28:11.515474,3553104,1.03,0.0000,0.0000,1000,-0.12,0.21,30.97,0.053,0
22:28:11.552386,3553124,1.03,0.0000,0.0000,1000,0.14,0.21,30.97,0.058,0
22:28:11.589370,3553184,1.13,0.0000,0.0000,1000,0.14,-0.05,30.97,0.038,0
22:28:11.591247,3553204,1.13,0.0000,0.0000,1000,0.13,-0.05,30.96,0.056,0
22:28:11.611913,3553224,1.13,0.0000,0.0000,1000,0.13,-0.05,30.96,0.052,0
22:28:11.631545,3553244,1.13,0.0000,0.0000,1000,0.13,-0.05,30.97,0.053,0
22:28:11.694861,3553264,1.68,0.0000,0.0000,1000,0.13,-0.05,30.97,0.047,0
22:28:11.742032,3553344,1.68,0.0000,0.0000,1000,0.25,0.32,30.97,0.052,0
22:28:11.752254,3553364,1.14,0.0000,0.0000,1000,0.25,0.32,30.97,0.034,0
22:28:11.775092,3553384,1.14,0.0000,0.0000,1000,0.25,0.11,30.97,0.067,0
22:28:11.811885,3553404,1.14,0.0003,0.0000,1000,0.52,0.11,30.96,0.055,0
22:28:11.864120,3553444,1.41,0.0003,0.0000,1000,0.52,0.11,30.97,0.064,0
22:28:11.892704,3553464,1.41,0.0003,0.0000,1000,0.52,0.06,30.97,0.039,0
22:28:11.901357,3553504,1.41,0.0000,0.0000,1000,0.24,0.06,30.97,0.055,0
22:28:11.911473,3553524,1.41,0.0000,0.0000,1000,0.24,0.06,30.97,0.044,0
22:28:11.935139,3553544,1.78,0.0000,0.0000,1000,0.24,0.06,30.97,0.048,0
22:28:11.975757,3553564,1.78,0.0000,0.0000,1000,0.24,-0.29,30.97,0.041,0
22:28:12.062583,3553664,1.67,0.0000,0.0004,1000,-0.28,-0.66,30.97,0.050,0
22:28:12.091423,3553684,1.67,0.0000,0.0004,1000,0.25,-0.66,30.97,0.055,0
22:28:12.092409,3553704,1.67,0.0000,0.0004,1000,0.25,-0.66,30.97,0.047,0
22:28:12.156540,3553724,1.71,0.0000,0.0004,1000,0.25,-0.66,30.97,0.048,0
22:28:12.227721,3553804,1.71,0.0000,0.0003,1000,-0.04,-0.54,30.97,0.058,0
22:28:12.232020,3553824,1.83,0.0000,0.0003,1000,-0.04,-0.54,30.97,0.055,0
22:28:12.233027,3553844,1.83,0.0000,0.0000,1000,-0.04,-0.50,30.97,0.050,0
22:28:12.251700,3553864,1.83,0.0000,0.0000,1000,-0.21,-0.50,30.97,0.052,0
22:28:12.271365,3553884,1.83,0.0000,0.0000,1000,-0.21,-0.50,30.96,0.038,0
22:28:12.309235,3553904,1.68,0.0000,0.0000,1000,-0.21,-0.50,30.97,0.047,0
22:28:12.336882,3553924,1.68,0.0000,0.0000,1000,-0.21,-0.50,30.97,0.080,0
22:28:12.386054,3553984,1.68,0.0000,0.0000,1000,-0.35,-0.17,30.96,0.067,0
22:28:12.391434,3554004,1.52,0.0000,0.0000,1000,-0.35,-0.17,30.97,0.019,0
22:28:12.411607,3554024,1.52,0.0000,0.0000,1000,-0.35,-0.17,30.97,0.056,0
22:28:12.478511,3554044,1.52,0.0000,0.0000,1000,-0.05,-0.26,30.97,0.056,0
22:28:12.557552,3554164,1.26,0.0000,0.0000,1000,0.44,-0.40,30.97,0.050,0
22:28:12.571736,3554184,1.34,0.0000,0.0000,1000,0.44,-0.40,30.97,0.055,0
22:28:12.594053,3554204,1.34,0.0000,0.0000,1000,0.44,-0.40,30.97,0.034,0
22:28:12.641257,3554224,1.34,0.0000,0.0000,1000,0.44,0.04,30.97,0.042,0
22:28:12.685441,3554244,1.34,0.0000,0.0000,1000,-0.16,0.04,30.97,0.062,0
22:28:12.754900,3554364,1.37,-0.0004,0.0000,1000,-0.60,0.39,30.97,0.045,0
22:28:12.771777,3554384,1.37,-0.0004,0.0000,1000,-0.60,0.39,30.97,0.041,0
22:28:12.791757,3554404,1.37,-0.0004,0.0000,1000,-0.60,0.39,30.96,0.072,0
22:28:12.837917,3554424,1.37,-0.0003,0.0000,1000,-0.54,0.27,30.97,0.056,0
22:28:12.913359,3554524,1.61,0.0000,0.0000,1000,0.01,-0.41,30.97,0.023,0
22:28:12.931467,3554544,1.61,0.0000,0.0000,1000,0.01,-0.41,30.97,0.034,0
22:28:12.951949,3554564,1.63,0.0000,0.0000,1000,0.01,-0.41,30.97,0.039,0
22:28:12.992936,3554584,1.63,0.0000,0.0000,1000,0.01,-0.41,30.97,0.033,0
22:28:13.034226,3554624,1.63,0.0000,0.0000,1000,0.02,-0.48,30.97,0.039,0
22:28:13.066849,3554644,1.82,0.0000,0.0000,1000,0.02,-0.48,30.97,0.064,0
