PC_Time,ESP_ms,Thrust_g,TorquePush_Nm,TorquePull_Nm,Throttle_PWM,Push_g,Pull_g,Volts,Amps,RPM
22:43:07.467370,4449031,0.14,0.0000,0.0000,1000,-0.05,-0.34,30.00,0.047,0
22:43:07.556093,4449171,0.24,0.0000,0.0000,1000,0.05,0.43,30.00,0.048,0
22:43:07.575766,4449191,0.24,0.0000,0.0000,1000,0.31,0.43,30.00,0.052,0
22:43:07.642322,4449211,-0.00,0.0000,0.0000,1000,0.31,0.43,30.00,0.041,0
22:43:07.718774,4449331,-0.07,0.0000,-0.0004,1000,0.23,0.65,30.00,0.062,0
22:43:07.736181,4449351,-0.07,0.0000,-0.0004,1000,0.23,0.65,30.00,0.036,0
22:43:07.798515,4449371,-0.07,0.0000,-0.0004,1000,0.07,0.65,30.00,0.041,0
22:43:07.873538,4449451,-0.60,0.0000,0.0000,1000,0.07,-0.18,30.00,0.055,0
22:43:07.875852,4449471,-0.60,0.0000,0.0000,1000,0.17,-0.18,30.00,0.034,0
22:43:07.876796,4449491,-0.50,0.0000,0.0000,1000,0.17,-0.18,30.00,0.053,0
22:43:07.896242,4449511,-0.50,0.0000,0.0000,1000,0.17,-0.18,30.00,0.055,0
22:43:07.915959,4449531,-0.50,0.0000,0.0000,1000,0.17,-0.13,30.00,0.033,0
22:43:07.951622,4449551,-0.50,0.0000,0.0000,1000,-0.13,-0.13,30.00,0.053,0
22:43:07.998991,4449571,-0.35,0.0000,0.0000,1000,-0.13,-0.13,30.00,0.055,0
22:43:08.031941,4449631,-0.35,0.0000,0.0000,1000,-0.13,0.42,30.00,0.038,0
22:43:08.036344,4449651,-0.35,0.0000,0.0000,1000,0.05,0.42,30.00,0.064,0
22:43:08.076309,4449671,-0.45,0.0000,0.0000,1000,0.05,0.42,30.00,0.047,0
22:43:08.077194,4449691,-0.45,0.0000,0.0000,1000,0.05,0.42,30.00,0.048,0
22:43:08.133437,4449711,-0.45,0.0000,0.0000,1000,0.05,-0.17,30.00,0.059,0
