PC_Time,ESP_ms,Thrust_g,TorquePush_Nm,TorquePull_Nm,Throttle_PWM,Push_g,Pull_g,Volts,Amps,RPM
22:56:59.445400,5281062,-0.65,0.0000,0.0006,1000,0.22,-0.92,33.56,0.044,0
22:56:59.488317,5281082,-0.01,0.0000,0.0006,1000,0.22,-0.92,33.56,0.077,0
22:56:59.567409,5281182,-0.75,0.0000,0.0005,1000,0.29,-0.75,33.56,0.042,0
22:56:59.584992,5281202,-0.75,0.0000,0.0005,1000,0.29,-0.75,33.55,0.047,0
22:56:59.604867,5281222,-0.75,0.0000,0.0005,1000,0.35,-0.75,33.56,0.053,0
22:56:59.647824,5281242,-0.75,0.0000,0.0005,1000,0.35,-0.75,33.56,0.047,0
22:56:59.723479,5281322,-1.64,0.0000,0.0004,1000,0.49,-0.70,33.56,0.039,0
22:56:59.730737,5281342,-1.64,0.0000,0.0000,1000,0.49,-0.40,33.56,0.059,0
22:56:59.745436,5281362,-0.89,0.0000,0.0000,1000,0.49,-0.40,33.56,0.047,0
22:56:59.764656,5281382,-0.89,0.0000,0.0000,1000,0.49,-0.40,33.55,0.031,0
22:56:59.804096,5281402,-0.89,0.0000,0.0000,1000,0.49,-0.40,33.56,0.047,0
22:56:59.892213,5281502,-1.08,0.0000,0.0005,1000,0.37,-0.77,33.56,0.041,0
22:56:59.905094,5281522,-1.08,0.0000,0.0005,1000,0.37,-0.77,33.55,0.038,0
22:56:59.924737,5281542,-1.10,0.0000,0.0006,1000,0.37,-0.98,33.55,0.061,0
22:56:59.959979,5281562,-1.10,0.0000,0.0006,1000,0.37,-0.98,33.56,0.041,0
22:56:59.982606,5281582,-1.10,0.0000,0.0006,1000,0.37,-0.98,33.56,0.033,0
22:57:00.011627,5281602,-1.10,0.0000,0.0006,1000,0.25,-0.98,33.55,0.056,0
22:57:00.039239,5281622,-1.10,0.0000,0.0000,1000,0.25,-0.20,33.56,0.038,0
22:57:00.052179,5281662,-0.60,0.0000,0.0000,1000,0.25,-0.20,33.55,0.050,0
22:57:00.064707,5281682,-0.60,0.0000,0.0000,1000,0.25,-0.20,33.55,0.050,0
22:57:00.085729,5281702,-0.60,0.0000,0.0000,1000,-0.35,-0.20,33.55,0.028,0
22:57:00.145697,5281722,-0.05,0.0000,0.0000,1000,-0.35,0.11,33.55,0.052,0
22:57:00.215168,5281822,-0.03,0.0000,0.0000,1000,-0.03,-0.12,33.56,0.039,0
