PC_Time,ESP_ms,Thrust_g,TorquePush_Nm,TorquePull_Nm,Throttle_PWM,Push_g,Pull_g,Volts,Amps,RPM
22:33:21.275620,3862885,0.12,0.0000,-0.0003,1000,-0.04,0.56,30.66,0.048,0
22:33:21.292130,3862905,0.12,0.0000,-0.0003,1000,-0.04,0.56,30.66,0.055,0
22:33:21.329077,3862925,0.75,0.0000,-0.0003,1000,-0.04,0.56,30.66,0.047,0
22:33:21.364267,3862945,0.75,0.0000,-0.0003,1000,-0.04,0.56,30.66,0.045,0
22:33:21.404973,3863005,0.75,0.0000,0.0000,1000,0.45,0.29,30.66,0.041,0
22:33:21.432022,3863025,0.83,0.0000,0.0000,1000,0.45,0.29,30.66,0.052,0
22:33:21.432955,3863045,0.83,0.0003,0.0000,1000,0.56,0.29,30.66,0.064,0
22:33:21.495542,3863065,0.83,0.0003,0.0000,1000,0.56,-0.21,30.66,0.056,0
22:33:21.559283,3863165,0.31,0.0000,0.0000,1000,0.40,-0.08,30.66,0.050,0
22:33:21.571925,3863185,0.31,0.0000,0.0000,1000,0.40,-0.08,30.66,0.055,0
22:33:21.624956,3863205,0.16,0.0000,0.0000,1000,0.40,-0.08,30.66,0.058,0
22:33:21.716166,3863325,0.07,0.0000,0.0000,1000,0.36,-0.34,30.66,0.048,0
22:33:21.731855,3863345,0.07,0.0000,0.0000,1000,0.36,-0.34,30.66,0.044,0
22:33:21.793402,3863365,0.07,0.0000,0.0004,1000,0.36,-0.61,30.66,0.036,0
22:33:21.872829,3863485,-0.62,0.0004,0.0000,1000,0.61,-0.44,30.66,0.045,0
22:33:21.891469,3863505,-0.62,0.0004,0.0000,1000,0.61,-0.44,30.66,0.053,0
22:33:21.954493,3863525,-0.62,0.0000,0.0000,1000,0.15,-0.44,30.66,0.042,0
22:33:22.033339,3863645,0.34,0.0000,0.0000,1000,0.19,0.36,30.66,0.048,0
22:33:22.051552,3863665,1.06,0.0000,0.0000,1000,0.19,0.36,30.66,0.045,0
22:33:22.111539,3863685,1.06,0.0000,0.0000,1000,0.19,0.36,30.66,0.066,0
22:33:22.187530,3863785,1.08,0.0000,0.0000,1000,0.45,0.20,30.66,0.048,0
22:33:22.191626,3863805,1.08,0.0000,0.0000,1000,-0.02,0.20,30.65,0.048,0
22:33:22.211943,3863825,1.08,0.0000,0.0000,1000,-0.02,-0.03,30.66,0.053,0
22:33:22.231831,3863845,0.37,0.0000,0.0000,1000,-0.02,-0.03,30.66,0.053,0
22:33:22.277741,3863865,0.37,0.0000,0.0000,1000,-0.02,-0.03,30.66,0.042,0
22:33:22.317688,3863885,0.37,0.0000,0.0000,1000,-0.10,-0.03,30.66,0.044,0
22:33:22.340645,3863945,0.42,0.0000,0.0000,1000,-0.10,0.18,30.66,0.041,0
22:33:22.351540,3863965,0.42,0.0000,0.0000,1000,-0.10,0.18,30.66,0.038,0
22:33:22.414154,3863985,0.42,0.0000,0.0000,1000,0.11,0.18,30.66,0.059,0
22:33:22.501818,3864105,0.16,0.0000,0.0000,1000,0.12,-0.29,30.66,0.052,0
22:33:22.512057,3864125,-0.33,0.0000,0.0000,1000,0.12,-0.29,30.66,0.045,0
22:33:22.534435,3864145,-0.33,0.0000,0.0000,1000,0.12,-0.29,30.66,0.036,0
22:33:22.573633,3864165,-0.33,0.0000,0.0000,1000,0.39,-0.29,30.66,0.053,0
