PC_Time,ESP_ms,Thrust_g,TorquePush_Nm,TorquePull_Nm,Throttle_PWM,Push_g,Pull_g,Volts,Amps,RPM
21:46:28.005975,1049592,-0.09,0.0000,0.0000,1000,0.03,0.02,30.97,0.062,0
21:46:28.006883,1049612,-0.09,0.0000,0.0000,1000,0.03,0.02,30.98,0.047,0
21:46:28.047649,1049632,-0.09,0.0000,0.0000,1000,0.03,0.02,30.98,0.039,0
21:46:28.116765,1049712,-0.33,0.0000,0.0000,1000,0.09,0.14,30.98,0.044,0
21:46:28.125467,1049732,-0.33,0.0000,0.0000,1000,0.09,0.14,30.98,0.039,0
21:46:28.145843,1049752,-0.33,0.0000,0.0000,1000,0.09,0.14,30.98,0.055,0
21:46:28.166126,1049772,-0.61,0.0000,0.0000,1000,0.43,-0.05,30.98,0.033,0
21:46:28.204997,1049792,-0.61,0.0000,0.0000,1000,0.43,-0.05,30.98,0.045,0
21:46:28.277242,1049872,-1.04,0.0000,0.0000,1000,0.00,0.07,30.97,0.048,0
21:46:28.285794,1049892,-1.04,0.0000,0.0000,1000,0.00,0.07,30.98,0.064,0
21:46:28.305414,1049912,-1.04,0.0000,0.0000,1000,0.00,0.07,30.98,0.066,0
21:46:28.350330,1049932,-1.04,0.0000,0.0000,1000,0.00,0.07,30.98,0.052,0
21:46:28.385457,1049952,-0.28,0.0000,0.0000,1000,-0.15,-0.13,30.98,0.056,0
21:46:28.434082,1050032,-0.28,0.0000,0.0000,1000,-0.15,-0.13,30.98,0.045,0
21:46:28.466709,1050052,0.22,0.0000,0.0000,1000,-0.27,-0.32,30.98,0.061,0
21:46:28.467650,1050072,0.22,0.0000,0.0000,1000,-0.27,-0.32,30.98,0.022,0
21:46:28.511317,1050092,0.22,0.0000,0.0000,1000,-0.27,-0.32,30.98,0.059,0
21:46:28.529399,1050112,0.22,0.0000,0.0000,1000,-0.27,-0.32,30.98,0.047,0
21:46:28.567936,1050132,-0.49,0.0000,0.0000,1000,-0.08,-0.43,30.98,0.034,0
21:46:28.587692,1050192,-0.49,0.0000,0.0000,1000,-0.08,-0.43,30.98,0.047,0
21:46:28.605646,1050212,-0.49,0.0000,0.0000,1000,-0.08,-0.43,30.98,0.039,0
21:46:28.672657,1050232,-0.26,0.0000,0.0000,1000,-0.08,-0.27,30.98,0.033,0
21:46:28.753626,1050352,0.20,0.0000,0.0000,1000,-0.18,0.12,30.98,0.061,0
21:46:28.765451,1050372,0.20,0.0000,0.0000,1000,-0.18,0.12,30.98,0.030,0
21:46:28.785440,1050392,0.20,0.0000,0.0000,1000,-0.18,0.12,30.98,0.052,0
21:46:28.844317,1050412,0.30,0.0000,0.0000,1000,0.11,0.21,30.97,0.056,0
21:46:28.910016,1050512,0.62,0.0000,0.0000,1000,0.05,0.16,30.98,0.034,0
21:46:28.925448,1050532,0.62,0.0000,0.0000,1000,0.05,0.16,30.98,0.042,0
21:46:28.945983,1050552,0.62,0.0000,0.0000,1000,0.05,0.16,30.98,0.053,0
21:46:28.990350,1050572,0.62,0.0000,0.0000,1000,0.05,0.16,30.98,0.056,0
21:46:29.069657,1050672,-0.12,0.0000,0.0000,1000,-0.31,-0.07,30.98,0.039,0
21:46:29.105839,1050692,-1.04,0.0000,0.0000,1000,-0.32,-0.07,30.98,0.036,0
21:46:29.106791,1050712,-1.04,0.0000,0.0000,1000,-0.32,-0.16,30.98,0.048,0
21:46:29.151418,1050732,-1.04,0.0000,0.0000,1000,-0.32,-0.16,30.98,0.053,0
21:46:29.234487,1050832,-0.91,0.0000,0.0000,1000,-0.19,-0.16,30.98,0.045,0
21:46:29.245830,1050852,-0.91,0.0000,0.0000,1000,-0.19,-0.16,30.98,0.039,0
21:46:29.307018,1050872,0.04,0.0000,0.0000,1000,-0.19,-0.16,30.98,0.050,0
21:46:29.393194,1050992,0.12,0.0000,0.0000,1000,-0.18,-0.05,30.98,0.031,0
21:46:29.405679,1051012,0.12,0.0000,0.0000,1000,-0.18,-0.05,30.98,0.047,0
21:46:29.425534,1051032,0.12,0.0000,0.0000,1000,-0.18,-0.05,30.98,0.036,0
21:46:29.483396,1051052,0.16,0.0000,0.0000,1000,-0.18,-0.05,30.97,0.044,0
21:46:29.547861,1051132,0.16,0.0000,0.0000,1000,0.16,-0.03,30.98,0.045,0
21:46:29.565579,1051152,0.22,0.0000,0.0000,1000,0.16,-0.03,30.98,0.047,0
21:46:29.566434,1051172,0.22,0.0000,0.0000,1000,0.17,0.45,30.98,0.061,0
21:46:29.585494,1051192,0.22,0.0000,0.0000,1000,0.17,0.45,30.98,0.048,0
21:46:29.629027,1051212,0.22,0.0000,0.0000,1000,0.17,0.45,30.98,0.039,0
21:46:29.652201,1051232,0.22,0.0000,0.0000,1000,0.17,0.45,30.98,0.055,0
21:46:29.679586,1051252,-0.37,0.0000,0.0000,1000,-0.26,0.45,30.98,0.044,0
21:46:29.709360,1051312,-0.37,0.0000,0.0000,1000,-0.26,0.28,30.98,0.077,0
21:46:29.725363,1051332,-0.66,0.0000,0.0000,1000,-0.26,0.28,30.98,0.027,0
21:46:29.745917,1051352,-0.66,-0.0003,0.0000,1000,-0.51,0.06,30.98,0.025,0
21:46:29.788774,1051372,-0.66,-0.0003,0.0000,1000,-0.51,0.06,30.98,0.038,0
21:46:29.851793,1051432,-0.66,0.0000,0.0000,1000,0.08,0.06,30.98,0.056,0
21:46:29.867561,1051452,-0.66,0.0000,0.0000,1000,0.08,0.30,30.98,0.033,0
21:46:29.868458,1051472,-0.66,0.0000,0.0000,1000,0.08,0.30,30.98,0.069,0
