PC_Time,ESP_ms,Thrust_g,TorquePush_Nm,TorquePull_Nm,Throttle_PWM,Push_g,Pull_g,Volts,Amps,RPM
22:02:50.325592,2031934,0.12,0.0000,0.0000,1000,0.29,0.07,30.15,0.044,0
22:02:50.369007,2031954,0.12,0.0000,0.0000,1000,0.29,0.07,30.15,0.034,0
22:02:50.433096,2032034,-0.35,0.0000,0.0000,1000,0.25,-0.10,30.16,0.030,0
22:02:50.466139,2032054,-0.76,0.0000,0.0000,1000,0.25,-0.10,30.15,0.048,0
22:02:50.467067,2032074,-0.76,0.0000,0.0000,1000,0.25,-0.10,30.16,0.050,0
22:02:50.485736,2032094,-0.76,0.0000,0.0000,1000,0.25,-0.10,30.15,0.045,0
22:02:50.552947,2032114,-0.76,0.0003,0.0000,1000,0.53,-0.19,30.15,0.044,0
22:02:50.592855,2032194,-0.50,0.0000,0.0000,1000,0.30,-0.22,30.15,0.045,0
22:02:50.605421,2032214,-0.50,0.0000,0.0000,1000,0.30,-0.22,30.15,0.061,0
22:02:50.672504,2032234,-0.98,0.0000,0.0000,1000,0.30,-0.22,30.15,0.053,0
22:02:50.755870,2032354,-1.14,0.0000,0.0000,1000,0.06,0.09,30.16,0.045,0
22:02:50.765766,2032374,-1.14,0.0000,0.0000,1000,0.06,0.09,30.15,0.041,0
22:02:50.785662,2032394,-1.14,0.0000,0.0000,1000,0.19,0.19,30.15,0.036,0
22:02:50.805454,2032414,-1.14,0.0000,0.0000,1000,0.19,0.19,30.15,0.050,0
22:02:50.864514,2032434,-0.54,0.0000,0.0000,1000,0.19,0.19,30.15,0.044,0
22:02:50.882477,2032454,-0.54,0.0000,0.0000,1000,0.19,0.19,30.15,0.055,0
22:02:50.908142,2032474,-0.54,0.0000,0.0000,1000,0.45,0.19,30.15,0.055,0
22:02:50.909306,2032494,-0.54,0.0000,0.0000,1000,0.45,0.07,30.15,0.028,0
22:02:50.926539,2032514,0.12,0.0000,0.0000,1000,0.45,0.07,30.15,0.056,0
22:02:50.928058,2032534,0.12,0.0000,0.0000,1000,0.45,0.07,30.16,0.048,0
22:02:50.945371,2032554,0.12,0.0000,0.0000,1000,0.45,0.07,30.16,0.038,0
22:02:51.004296,2032574,0.12,0.0004,0.0000,1000,0.62,0.34,30.15,0.044,0
22:02:51.086894,2032674,0.39,0.0000,0.0000,1000,0.23,-0.04,30.16,0.039,0
22:02:51.108199,2032694,0.33,0.0000,0.0000,1000,0.23,-0.04,30.16,0.059,0
22:02:51.109115,2032714,0.33,0.0000,0.0000,1000,0.23,-0.04,30.15,0.052,0
22:02:51.125540,2032734,0.33,0.0000,0.0000,1000,0.23,-0.04,30.15,0.036,0
22:02:51.190790,2032754,0.33,0.0000,0.0000,1000,-0.36,-0.04,30.15,0.044,0
22:02:51.281680,2032874,-0.23,0.0000,0.0000,1000,-0.25,0.22,30.16,0.039,0
22:02:51.285881,2032894,-0.27,0.0000,0.0000,1000,-0.25,0.22,30.16,0.055,0
22:02:51.305442,2032914,-0.27,0.0000,0.0000,1000,-0.25,0.22,30.16,0.052,0
22:02:51.325928,2032934,-0.27,0.0000,0.0000,1000,-0.25,0.22,30.15,0.056,0
22:02:51.366807,2032954,-0.27,0.0000,0.0000,1000,0.11,0.16,30.16,0.039,0
22:02:51.444200,2033034,-0.27,0.0000,0.0000,1000,0.08,0.16,30.16,0.072,0
22:02:51.465476,2033054,-0.27,0.0000,0.0000,1000,0.08,0.23,30.15,0.036,0
22:02:51.466498,2033074,0.14,0.0000,0.0000,1000,0.08,0.23,30.16,0.042,0
