PC_Time,ESP_ms,Thrust_g,TorquePush_Nm,TorquePull_Nm,Throttle_PWM,Push_g,Pull_g,Volts,Amps,RPM
21:31:27.369793,148953,0.39,0.0000,0.0000,1000,-0.37,-0.30,33.02,0.033,0
21:31:27.390459,148973,0.39,0.0000,0.0000,1000,-0.37,-0.30,33.02,0.042,0
21:31:27.424793,148993,0.92,0.0000,0.0000,1000,-0.37,-0.30,33.02,0.030,0
21:31:27.454221,149053,0.92,0.0000,0.0000,1000,-0.14,-0.24,33.02,0.047,0
21:31:27.489517,149073,0.34,0.0000,0.0000,1000,-0.14,-0.24,33.02,0.028,0
21:31:27.490405,149093,0.34,0.0000,0.0000,1000,-0.14,-0.24,33.02,0.023,0
21:31:27.526641,149113,0.34,0.0000,0.0000,1000,-0.14,-0.24,33.02,0.050,0
21:31:27.546403,149133,0.34,0.0000,0.0000,1000,-0.03,-0.24,33.02,0.055,0
21:31:27.568903,149153,0.34,0.0000,0.0000,1000,-0.03,0.28,33.02,0.041,0
21:31:27.606540,149173,0.01,0.0000,0.0000,1000,-0.03,0.28,33.02,0.044,0
21:31:27.617017,149213,0.01,0.0000,0.0000,1000,-0.03,0.28,33.02,0.055,0
21:31:27.649786,149233,0.01,0.0000,0.0000,1000,0.15,0.38,33.02,0.041,0
21:31:27.651105,149253,0.01,0.0000,0.0000,1000,0.15,0.38,33.02,0.033,0
21:31:27.686197,149273,-0.31,0.0000,0.0000,1000,0.15,0.38,33.02,0.048,0
21:31:27.712372,149293,-0.31,0.0000,0.0000,1000,0.15,0.38,33.02,0.044,0
21:31:27.732915,149313,-0.31,0.0000,0.0000,1000,0.15,0.38,33.02,0.058,0
21:31:27.767377,149333,-0.31,0.0000,0.0000,1000,-0.34,0.31,33.02,0.052,0
21:31:27.776817,149373,-0.37,0.0000,0.0000,1000,-0.34,0.31,33.02,0.058,0
21:31:27.788691,149393,-0.37,0.0000,0.0000,1000,-0.34,0.31,33.02,0.039,0
21:31:27.844178,149413,-0.37,0.0000,0.0000,1000,-0.28,0.31,33.02,0.036,0
21:31:27.917044,149493,0.20,0.0000,0.0000,1000,-0.28,0.32,33.02,0.033,0
21:31:27.944314,149513,0.20,0.0000,0.0000,1000,-0.15,0.32,33.02,0.059,0
21:31:27.945708,149533,0.23,0.0000,0.0000,1000,-0.15,0.33,33.02,0.044,0
21:31:27.948517,149553,0.23,0.0000,0.0000,1000,-0.15,0.33,33.02,0.047,0
21:31:27.969307,149573,0.23,0.0000,0.0000,1000,-0.15,0.33,33.02,0.045,0
21:31:27.988678,149593,0.23,0.0000,0.0000,1000,-0.20,0.33,33.02,0.039,0
21:31:28.032122,149613,0.23,0.0000,0.0000,1000,-0.20,-0.01,33.02,0.052,0
21:31:28.135778,149713,-0.33,0.0000,0.0000,1000,0.01,0.50,33.02,0.041,0
21:31:28.148914,149733,-0.42,0.0000,0.0000,1000,0.01,0.50,33.02,0.039,0
21:31:28.149783,149753,-0.42,0.0000,0.0000,1000,0.01,0.50,33.02,0.041,0
21:31:28.170368,149773,-0.42,0.0000,0.0000,1000,0.01,0.50,33.02,0.042,0
21:31:28.205131,149793,-0.42,0.0000,0.0000,1000,0.11,0.50,33.02,0.056,0
21:31:28.246174,149813,-0.01,0.0000,0.0000,1000,0.11,0.29,33.02,0.052,0
21:31:28.296783,149893,-0.01,0.0000,0.0000,1000,0.10,0.17,33.02,0.050,0
21:31:28.308138,149913,0.43,0.0000,0.0000,1000,0.10,0.17,33.02,0.025,0
21:31:28.330068,149933,0.43,0.0000,0.0000,1000,0.10,0.17,33.02,0.058,0
21:31:28.373557,149953,0.43,0.0000,0.0000,1000,0.10,0.17,33.02,0.039,0
21:31:28.413157,149973,0.43,0.0000,0.0000,1000,0.06,0.17,33.02,0.038,0
21:31:28.464232,150053,0.84,0.0000,0.0000,1000,0.06,0.50,33.02,0.042,0
21:31:28.468542,150073,0.84,0.0000,0.0000,1000,-0.01,0.50,33.02,0.047,0
21:31:28.488263,150093,1.50,0.0000,0.0000,1000,-0.01,-0.08,33.02,0.023,0
21:31:28.508223,150113,1.50,0.0000,0.0000,1000,-0.01,-0.08,33.02,0.038,0
